302552.9536302092,4123892.4095702614,-1.9986084902009758
302552.93288615224,4123892.3640764803,-1.9986084972425615
302552.9121420951,4123892.3185826996,-1.998608498301796
302552.8913980379,4123892.273088919,-1.9986084933786796
302552.87065398076,4123892.227595138,-1.9986084972425615
302552.8499099236,4123892.1821013573,-1.9986084972425615
302552.8291658665,4123892.1366075766,-1.9986084933786796
302552.80842180934,4123892.0911137955,-1.998608498301796
302552.78767775215,4123892.045620015,-1.9986084933786796
302552.766933695,4123892.000126234,-1.9986084972425615
302552.74618963787,4123891.954632453,-1.9986084972425615
302552.7254455807,4123891.9091386725,-1.9986084933786796
302552.7047015236,4123891.8636448914,-1.998608498301796
302552.6839574664,4123891.818151111,-1.9986084933786796
302552.66321340925,4123891.7726573297,-1.9986084972425615
302552.6424693521,4123891.727163549,-1.9986084972425615
302552.621725295,4123891.6816697684,-1.9986084933786796
302552.60098123783,4123891.6361759873,-1.998608498301796
302552.58023718063,4123891.5906822067,-1.9986084933786796
302552.5594931235,4123891.5451884256,-1.9986084972425615
302552.53874906636,4123891.499694645,-1.9986084972425615
302552.5180050092,4123891.4542008643,-1.9986084933786796
302552.4972609521,4123891.408707083,-1.998608498301796
302552.4765168949,4123891.3632133026,-1.9986084972425615
302552.45577283774,4123891.317719522,-1.9986084902009758
302552.4350287808,4123891.272225741,-1.9986084902009758
302552.4142847238,4123891.2267319597,-1.9986084972425615
302552.3935406667,4123891.181238179,-1.998608498301796
302552.3727966095,4123891.1357443985,-1.9986084933786796
302552.35205255233,4123891.0902506174,-1.9986084972425615
302552.3313084952,4123891.0447568367,-1.9986084933786796
302552.31056443806,4123890.9992630556,-1.9986084972425615
302552.2898203809,4123890.953769275,-1.998608498301796
302552.2690763237,4123890.9082754944,-1.9986084933786796
302552.2483322666,4123890.8627817133,-1.9986084972425615
302552.22758820944,4123890.8172879326,-1.9986084972425615
302552.2068441523,4123890.771794152,-1.9986084933786796
302552.18610009516,4123890.726300371,-1.998608498301796
302552.16535603796,4123890.6808065902,-1.9986084933786796
302552.1446119808,4123890.635312809,-1.9986084972425615
302552.1238679237,4123890.5898190285,-1.9986084972425615
302552.10312386655,4123890.544325248,-1.9986084933786796
302552.0823798094,4123890.498831467,-1.998608498301796
302552.0616357522,4123890.453337686,-1.9986084933786796
302552.04089169507,4123890.407843905,-1.9986084972425615
302552.02014763793,4123890.3623501244,-1.9986084972425615
302551.9994035808,4123890.3168563438,-1.9986084912602105
302551.97865952377,4123890.2713625627,-1.9986084940648576
302551.9579154668,4123890.225868782,-1.9986084933786796
302551.93717140966,4123890.180375001,-1.998608498301796
302551.91642735247,4123890.1348812203,-1.9986084944379143
302551.89568329527,4123890.089387439,-1.9986084972425615
302551.8749392381,4123890.0438936586,-1.9986084972425615
302551.854195181,4123889.998399878,-1.9986084933786796
302551.83345112385,4123889.952906097,-1.998608498301796
302551.81270706665,4123889.907412316,-1.9986084972425615
302551.7919630095,4123889.8619185355,-1.9986084933786796
302551.7712189524,4123889.8164247544,-1.9986084972425615
302551.75047489523,4123889.770930974,-1.9986084933786796
302551.7297308381,4123889.7254371927,-1.998608498301796
302551.7089867809,4123889.679943412,-1.9986084972425615
302551.68824272376,4123889.6344496314,-1.9986084933786796
302551.6674986666,4123889.5889558503,-1.9986084972425615
302551.6467546095,4123889.5434620697,-1.9986084933786796
302551.62601055234,4123889.4979682886,-1.998608498301796
302551.60526649514,4123889.452474508,-1.9986084972425615
302551.584522438,4123889.4069807273,-1.9986084912602105
302551.563778381,4123889.361486946,-1.9986084940648576
302551.543034324,4123889.3159931656,-1.9986084923194452
302551.52229026693,4123889.2704993845,-1.998608498301796
302551.50154620974,4123889.225005604,-1.9986084933786796
302551.4808021526,4123889.1795118228,-1.9986084972425615
302551.46005809546,4123889.134018042,-1.9986084972425615
302551.4393140383,4123889.0885242615,-1.9986084933786796
302551.4185699812,4123889.0430304804,-1.998608498301796
302551.397825924,4123888.9975366998,-1.9986084933786796
302551.37708186684,4123888.9520429187,-1.9986084972425615
302551.3563378097,4123888.906549138,-1.9986084972425615
302551.33559375256,4123888.8610553574,-1.9986084933786796
302551.3148496954,4123888.8155615763,-1.998608498301796
302551.2941056382,4123888.7700677956,-1.9986084933786796
302551.2733615811,4123888.7245740145,-1.9986084972425615
302551.25261752395,4123888.679080234,-1.9986084972425615
302551.2318734668,4123888.6335864533,-1.9986084933786796
302551.21112940967,4123888.588092672,-1.998608498301796
302551.1903853525,4123888.5425988915,-1.9986084912602105
302551.16964129545,4123888.4971051104,-1.9986084940648576
302551.1488972385,4123888.45161133,-1.9986084923194452
302551.1281531814,4123888.4061175487,-1.9986084972425615
302551.10740912426,4123888.360623768,-1.998608498301796
302551.08666506707,4123888.3151299874,-1.9986084933786796
302551.0659210099,4123888.2696362063,-1.9986084972425615
302551.0451769528,4123888.2241424257,-1.9986084972425615
302551.02443289565,4123888.178648645,-1.9986084933786796
302551.0036888385,4123888.133154864,-1.998608498301796
302550.9829447813,4123888.0876610833,-1.9986084933786796
302550.96220072417,4123888.042167302,-1.9986084972425615
302550.94145666703,4123887.9966735216,-1.9986084972425615
302550.9207126099,4123887.951179741,-1.9986084933786796
302550.89996855275,4123887.90568596,-1.998608498301796
302550.87922449555,4123887.860192179,-1.9986084933786796
302550.8584804384,4123887.814698398,-1.9986084972425615
302550.8377363813,4123887.7692046175,-1.9986084972425615
302550.81699232414,4123887.723710837,-1.9986084933786796
302550.796248267,4123887.6782170557,-1.998608498301796
302550.7755042098,4123887.632723275,-1.9986084933786796
302550.75476015266,4123887.587229494,-1.9986084972425615
302550.7340160955,4123887.5417357134,-1.9986084972425615
302550.7132720384,4123887.4962419327,-1.9986084912602105
302550.69252798136,4123887.4507481516,-1.998608495124092
302550.67178392434,4123887.405254371,-1.9986084923194452
302550.65103986725,4123887.35976059,-1.9986084972425615
302550.6302958101,4123887.3142668093,-1.9986084933786796
302550.609551753,4123887.268773028,-1.9986084972425615
302550.58880769584,4123887.2232792475,-1.998608498301796
302550.56806363864,4123887.177785467,-1.9986084933786796
302550.5473195815,4123887.132291686,-1.9986084972425615
302550.52657552436,4123887.086797905,-1.9986084944379143
302550.50583146716,4123887.041304124,-1.998608498301796
302550.48508740996,4123886.9958103434,-1.9986084972425615
302550.4643433528,4123886.950316563,-1.9986084933786796
302550.4435992957,4123886.9048227817,-1.998608498301796
302550.4228552385,4123886.859329001,-1.9986084972425615
302550.40211118135,4123886.8138352204,-1.9986084933786796
302550.3813671242,4123886.7683414393,-1.9986084972425615
302550.36062306707,4123886.7228476587,-1.9986084933786796
302550.33987900993,4123886.6773538776,-1.998608498301796
302550.31913495273,4123886.631860097,-1.9986084972425615
302550.2983908956,4123886.5863663163,-1.9986084912602105
302550.2776468386,4123886.540872535,-1.9986084940648576
302550.2569027816,4123886.4953787546,-1.9986084923194452
302550.2361587245,4123886.4498849735,-1.998608498301796
302550.2154146673,4123886.404391193,-1.9986084933786796
302550.1946706102,4123886.3588974117,-1.9986084972425615
302550.17392655305,4123886.313403631,-1.9986084972425615
302550.1531824959,4123886.2679098505,-1.9986084933786796
302550.13243843877,4123886.2224160694,-1.998608498301796
302550.1116943816,4123886.1769222887,-1.9986084933786796
302550.09095032443,4123886.1314285076,-1.9986084972425615
302550.0702062673,4123886.085934727,-1.9986084972425615
302550.04946221015,4123886.0404409464,-1.9986084933786796
302550.028718153,4123885.9949471653,-1.998608498301796
302550.0079740958,4123885.9494533846,-1.9986084972425615
302549.9872300387,4123885.903959604,-1.9986084933786796
302549.96648598154,4123885.858465823,-1.9986084972425615
302549.9457419244,4123885.8129720422,-1.9986084933786796
302549.92499786726,4123885.767478261,-1.998608498301796
302549.90425381006,4123885.7219844805,-1.9986084972425615
302549.8835097529,4123885.6764907,-1.9986084933786796
302549.8627656958,4123885.630996919,-1.9986084972425615
302549.84202163864,4123885.585503138,-1.9986084923194452
302549.82127758156,4123885.540009357,-1.9986084940648576
302549.8005335246,4123885.4945155764,-1.9986084923194452
302549.7797894675,4123885.4490217953,-1.9986084972425615
302549.7590454104,4123885.4035280147,-1.9986084972425615
302549.73830135324,4123885.358034234,-1.9986084933786796
302549.7175572961,4123885.312540453,-1.998608498301796
302549.6968132389,4123885.2670466723,-1.9986084933786796
302549.67606918176,4123885.221552891,-1.9986084972425615
302549.6553251246,4123885.1760591106,-1.9986084972425615
302549.6345810675,4123885.13056533,-1.9986084933786796
302549.61383701034,4123885.085071549,-1.998608498301796
302549.59309295315,4123885.039577768,-1.9986084933786796
302549.572348896,4123884.994083987,-1.9986084972425615
302549.55160483887,4123884.9485902064,-1.9986084972425615
302549.5308607817,4123884.903096426,-1.9986084933786796
302549.5101167246,4123884.8576026447,-1.998608498301796
302549.4893726674,4123884.812108864,-1.9986084933786796
302549.46862861025,4123884.766615083,-1.9986084972425615
302549.4478845531,4123884.7211213023,-1.9986084972425615
302549.427140496,4123884.6756275217,-1.9986084923194452
302549.4063964389,4123884.6301337406,-1.9986084940648576
302549.3856523819,4123884.58463996,-1.9986084923194452
302549.36490832485,4123884.539146179,-1.9986084972425615
302549.3441642677,4123884.493652398,-1.9986084933786796
302549.32342021057,4123884.448158617,-1.9986084972425615
302549.3026761534,4123884.4026648365,-1.9986084972425615
302549.2819320963,4123884.357171056,-1.9986084944379143
302549.2611880391,4123884.3116772748,-1.9986084972425615
302549.24044398195,4123884.266183494,-1.9986084972425615
302549.2196999248,4123884.2206897135,-1.9986084933786796
302549.1989558677,4123884.1751959324,-1.9986084972425615
302549.17821181053,4123884.1297021518,-1.9986084944379143
302549.15746775334,4123884.0842083707,-1.9986084972425615
302549.1367236962,4123884.03871459,-1.9986084972425615
302549.11597963906,4123883.9932208094,-1.9986084944379143
302549.09523558186,4123883.9477270283,-1.998608498301796
302549.07449152466,4123883.9022332476,-1.9986084933786796
302549.0537474675,4123883.8567394665,-1.998608498301796
302549.0330034103,4123883.811245686,-1.9986084961833268
302549.01225935324,4123883.7657519053,-1.9986084902009758
302548.9915152963,4123883.720258124,-1.998608495124092
302548.97077123926,4123883.6747643435,-1.9986084933786796
302548.9500271821,4123883.6292705624,-1.998608498301796
302548.9292831249,4123883.583776782,-1.9986084933786796
302548.9085390678,4123883.5382830007,-1.9986084972425615
302548.88779501064,4123883.49278922,-1.9986084972425615
302548.8670509535,4123883.4472954394,-1.9986084933786796
302548.84630689636,4123883.4018016583,-1.998608498301796
302548.82556283916,4123883.3563078777,-1.9986084933786796
302548.804818782,4123883.3108140966,-1.9986084972425615
302548.7840747249,4123883.265320316,-1.9986084972425615
302548.76333066775,4123883.2198265353,-1.9986084933786796
302548.7425866106,4123883.174332754,-1.998608498301796
302548.7218425534,4123883.1288389736,-1.9986084972425615
302548.70109849627,4123883.083345193,-1.9986084933786796
302548.68035443913,4123883.037851412,-1.9986084972425615
302548.659610382,4123882.992357631,-1.9986084933786796
302548.63886632485,4123882.94686385,-1.998608498301796
302548.61812226765,4123882.9013700695,-1.9986084972425615
302548.5973782105,4123882.855876289,-1.9986084933786796
302548.5766341534,4123882.8103825077,-1.9986084972425615
302548.55589009624,4123882.764888727,-1.9986084933786796
302548.5351460391,4123882.719394946,-1.9986084940648576
302548.51440198213,4123882.6739011654,-1.9986084912602105
302548.4936579251,4123882.6284073843,-1.9986084972425615
302548.47291386797,4123882.5829136036,-1.9986084972425615
302548.45216981083,4123882.537419823,-1.9986084933786796
302548.4314257537,4123882.491926042,-1.9986084972425615
302548.41068169655,4123882.4464322613,-1.9986084944379143
302548.38993763935,4123882.40093848,-1.9986084972425615
302548.3691935822,4123882.3554446995,-1.9986084972425615
302548.3484495251,4123882.309950919,-1.9986084933786796
302548.32770546793,4123882.264457138,-1.9986084972425615
302548.3069614108,4123882.218963357,-1.9986084944379143
302548.2862173536,4123882.173469576,-1.9986084972425615
302548.26547329646,4123882.1279757954,-1.9986084972425615
302548.2447292393,4123882.082482015,-1.9986084933786796
302548.2239851822,4123882.0369882337,-1.9986084972425615
302548.20324112504,4123881.991494453,-1.998608498301796
302548.18249706784,4123881.9460006724,-1.9986084933786796
302548.1617530107,4123881.9005068913,-1.9986084972425615
302548.14100895356,4123881.8550131107,-1.9986084902009758
302548.1202648966,4123881.8095193296,-1.9986084940648576
302548.09952083963,4123881.764025549,-1.9986084944379143
302548.07877678244,4123881.718531768,-1.9986084972425615
302548.0580327253,4123881.673037987,-1.9986084933786796
302548.03728866816,4123881.627544206,-1.9986084972425615
302548.016544611,4123881.5820504255,-1.9986084972425615
302547.9958005539,4123881.536556645,-1.9986084944379143
302547.9750564967,4123881.4910628637,-1.9986084972425615
302547.95431243954,4123881.445569083,-1.9986084972425615
302547.9335683824,4123881.4000753025,-1.9986084933786796
302547.91282432526,4123881.3545815214,-1.9986084972425615
302547.8920802681,4123881.3090877407,-1.9986084944379143
302547.8713362109,4123881.2635939596,-1.9986084972425615
302547.8505921538,4123881.218100179,-1.9986084972425615
302547.82984809665,4123881.1726063984,-1.9986084933786796
302547.8091040395,4123881.1271126173,-1.9986084972425615
302547.78835998237,4123881.0816188366,-1.9986084944379143
302547.7676159252,4123881.0361250555,-1.9986084972425615
302547.74687186803,4123880.990631275,-1.9986084972425615
302547.7261278109,4123880.9451374942,-1.9986084933786796
302547.70538375375,4123880.899643713,-1.998608495124092
302547.68463969673,4123880.8541499325,-1.9986084912602105
302547.6638956397,4123880.8086561514,-1.9986084972425615
302547.64315158257,4123880.763162371,-1.9986084944379143
302547.62240752537,4123880.7176685897,-1.9986084972425615
302547.60166346823,4123880.672174809,-1.9986084972425615
302547.5809194111,4123880.6266810284,-1.9986084933786796
302547.56017535395,4123880.5811872473,-1.9986084972425615
302547.5394312968,4123880.5356934667,-1.998608498301796
302547.5186872396,4123880.490199686,-1.9986084933786796
302547.4979431825,4123880.444705905,-1.9986084972425615
302547.47719912534,4123880.3992121243,-1.9986084933786796
302547.4564550682,4123880.353718343,-1.998608498301796
302547.435711011,4123880.3082245626,-1.9986084972425615
302547.41496695386,4123880.262730782,-1.9986084933786796
302547.3942228967,4123880.217237001,-1.9986084972425615
302547.3734788396,4123880.17174322,-1.9986084933786796
302547.35273478244,4123880.126249439,-1.998608498301796
302547.33199072524,4123880.0807556584,-1.9986084972425615
302547.3112466681,4123880.035261878,-1.9986084933786796
302547.29050261097,4123879.9897680967,-1.9986084972425615
